identifier	run	url
SRR5127830	SRR5127830	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127830/SRR5127830.sra
SRR5128898	SRR5128898	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128898/SRR5128898.sra
SRR5127641	SRR5127641	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127641/SRR5127641.sra
SRR5128677	SRR5128677	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128677/SRR5128677.sra
SRR5127727	SRR5127727	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127727/SRR5127727.sra
SRR5128420	SRR5128420	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128420/SRR5128420.sra
SRR5127471	SRR5127471	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127471/SRR5127471.sra
SRR5128799	SRR5128799	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128799/SRR5128799.sra
SRR5127450	SRR5127450	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127450/SRR5127450.sra
SRR5128719	SRR5128719	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128719/SRR5128719.sra
SRR5127831	SRR5127831	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127831/SRR5127831.sra
SRR5128684	SRR5128684	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128684/SRR5128684.sra
SRR5127396	SRR5127396	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127396/SRR5127396.sra
SRR5128454	SRR5128454	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128454/SRR5128454.sra
SRR5127756	SRR5127756	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127756/SRR5127756.sra
SRR5128932	SRR5128932	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128932/SRR5128932.sra
SRR5127517	SRR5127517	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127517/SRR5127517.sra
SRR5127552	SRR5127552	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127552/SRR5127552.sra
SRR5128386	SRR5128386	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128386/SRR5128386.sra
SRR5127632	SRR5127632	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127632/SRR5127632.sra
SRR5128732	SRR5128732	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128732/SRR5128732.sra
SRR5127525	SRR5127525	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127525/SRR5127525.sra
SRR5128790	SRR5128790	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128790/SRR5128790.sra
SRR5127621	SRR5127621	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127621/SRR5127621.sra
SRR5128718	SRR5128718	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128718/SRR5128718.sra
SRR5127706	SRR5127706	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127706/SRR5127706.sra
SRR5128510	SRR5128510	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128510/SRR5128510.sra
SRR5127395	SRR5127395	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127395/SRR5127395.sra
SRR5128852	SRR5128852	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128852/SRR5128852.sra
SRR5127604	SRR5127604	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127604/SRR5127604.sra
SRR5128927	SRR5128927	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128927/SRR5128927.sra
SRR5127462	SRR5127462	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127462/SRR5127462.sra
SRR5128437	SRR5128437	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128437/SRR5128437.sra
SRR5127419	SRR5127419	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127419/SRR5127419.sra
SRR5128397	SRR5128397	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128397/SRR5128397.sra
SRR5127653	SRR5127653	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127653/SRR5127653.sra
SRR5128707	SRR5128707	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128707/SRR5128707.sra
SRR5127639	SRR5127639	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127639/SRR5127639.sra
SRR5127502	SRR5127502	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127502/SRR5127502.sra
SRR5128925	SRR5128925	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128925/SRR5128925.sra
SRR5127686	SRR5127686	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127686/SRR5127686.sra
SRR5128808	SRR5128808	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128808/SRR5128808.sra
SRR5127513	SRR5127513	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127513/SRR5127513.sra
SRR5128854	SRR5128854	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128854/SRR5128854.sra
SRR5127833	SRR5127833	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127833/SRR5127833.sra
SRR5128642	SRR5128642	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128642/SRR5128642.sra
SRR5127762	SRR5127762	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127762/SRR5127762.sra
SRR5128499	SRR5128499	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128499/SRR5128499.sra
SRR5127557	SRR5127557	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127557/SRR5127557.sra
SRR5128792	SRR5128792	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128792/SRR5128792.sra
SRR5127713	SRR5127713	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127713/SRR5127713.sra
SRR5128901	SRR5128901	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128901/SRR5128901.sra
SRR5127496	SRR5127496	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127496/SRR5127496.sra
SRR5128894	SRR5128894	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128894/SRR5128894.sra
SRR5127508	SRR5127508	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127508/SRR5127508.sra
SRR5128681	SRR5128681	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128681/SRR5128681.sra
SRR5127747	SRR5127747	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127747/SRR5127747.sra
SRR5128419	SRR5128419	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128419/SRR5128419.sra
SRR5127707	SRR5127707	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127707/SRR5127707.sra
SRR5128721	SRR5128721	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128721/SRR5128721.sra
SRR5127819	SRR5127819	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127819/SRR5127819.sra
SRR5128867	SRR5128867	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128867/SRR5128867.sra
SRR5127848	SRR5127848	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127848/SRR5127848.sra
SRR5128863	SRR5128863	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128863/SRR5128863.sra
SRR5127622	SRR5127622	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127622/SRR5127622.sra
SRR5128756	SRR5128756	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128756/SRR5128756.sra
SRR5127601	SRR5127601	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127601/SRR5127601.sra
SRR5128472	SRR5128472	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128472/SRR5128472.sra
SRR5127652	SRR5127652	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127652/SRR5127652.sra
SRR5128889	SRR5128889	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128889/SRR5128889.sra
SRR5127599	SRR5127599	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127599/SRR5127599.sra
SRR5128661	SRR5128661	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128661/SRR5128661.sra
SRR5127839	SRR5127839	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127839/SRR5127839.sra
SRR5128782	SRR5128782	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128782/SRR5128782.sra
SRR5127629	SRR5127629	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127629/SRR5127629.sra
SRR5128450	SRR5128450	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128450/SRR5128450.sra
SRR5127649	SRR5127649	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127649/SRR5127649.sra
SRR5128820	SRR5128820	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128820/SRR5128820.sra
SRR5127570	SRR5127570	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127570/SRR5127570.sra
SRR5128797	SRR5128797	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128797/SRR5128797.sra
SRR5127563	SRR5127563	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127563/SRR5127563.sra
SRR5128795	SRR5128795	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128795/SRR5128795.sra
SRR5127483	SRR5127483	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127483/SRR5127483.sra
SRR5128688	SRR5128688	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128688/SRR5128688.sra
SRR5127790	SRR5127790	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127790/SRR5127790.sra
SRR5128683	SRR5128683	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128683/SRR5128683.sra
SRR5127575	SRR5127575	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127575/SRR5127575.sra
SRR5128699	SRR5128699	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128699/SRR5128699.sra
SRR5127631	SRR5127631	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127631/SRR5127631.sra
SRR5128452	SRR5128452	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128452/SRR5128452.sra
SRR5127657	SRR5127657	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127657/SRR5127657.sra
SRR5128946	SRR5128946	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128946/SRR5128946.sra
SRR5127478	SRR5127478	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127478/SRR5127478.sra
SRR5128412	SRR5128412	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128412/SRR5128412.sra
SRR5127793	SRR5127793	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127793/SRR5127793.sra
SRR5128758	SRR5128758	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128758/SRR5128758.sra
SRR5127449	SRR5127449	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127449/SRR5127449.sra
SRR5128922	SRR5128922	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128922/SRR5128922.sra
SRR5127722	SRR5127722	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127722/SRR5127722.sra
SRR5128410	SRR5128410	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128410/SRR5128410.sra
SRR5127718	SRR5127718	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127718/SRR5127718.sra
SRR5128439	SRR5128439	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128439/SRR5128439.sra
SRR5127650	SRR5127650	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127650/SRR5127650.sra
SRR5128403	SRR5128403	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128403/SRR5128403.sra
SRR5127708	SRR5127708	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127708/SRR5127708.sra
SRR5128692	SRR5128692	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128692/SRR5128692.sra
SRR5127448	SRR5127448	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127448/SRR5127448.sra
SRR5128842	SRR5128842	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128842/SRR5128842.sra
SRR5127485	SRR5127485	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127485/SRR5127485.sra
SRR5128373	SRR5128373	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128373/SRR5128373.sra
SRR5127709	SRR5127709	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127709/SRR5127709.sra
SRR5128449	SRR5128449	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128449/SRR5128449.sra
SRR5127404	SRR5127404	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127404/SRR5127404.sra
SRR5128886	SRR5128886	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128886/SRR5128886.sra
SRR5127427	SRR5127427	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127427/SRR5127427.sra
SRR5128715	SRR5128715	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128715/SRR5128715.sra
SRR5127500	SRR5127500	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127500/SRR5127500.sra
SRR5128821	SRR5128821	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128821/SRR5128821.sra
SRR5127399	SRR5127399	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127399/SRR5127399.sra
SRR5128904	SRR5128904	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128904/SRR5128904.sra
SRR5127613	SRR5127613	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127613/SRR5127613.sra
SRR5128408	SRR5128408	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128408/SRR5128408.sra
SRR5127634	SRR5127634	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127634/SRR5127634.sra
SRR5128678	SRR5128678	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128678/SRR5128678.sra
SRR5127393	SRR5127393	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127393/SRR5127393.sra
SRR5128429	SRR5128429	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128429/SRR5128429.sra
SRR5127436	SRR5127436	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127436/SRR5127436.sra
SRR5128897	SRR5128897	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128897/SRR5128897.sra
SRR5127758	SRR5127758	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127758/SRR5127758.sra
SRR5128706	SRR5128706	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128706/SRR5128706.sra
SRR5127425	SRR5127425	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127425/SRR5127425.sra
SRR5128728	SRR5128728	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128728/SRR5128728.sra
SRR5127858	SRR5127858	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127858/SRR5127858.sra
SRR5128934	SRR5128934	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128934/SRR5128934.sra
SRR5127743	SRR5127743	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127743/SRR5127743.sra
SRR5128377	SRR5128377	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128377/SRR5128377.sra
SRR5127512	SRR5127512	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127512/SRR5127512.sra
SRR5128713	SRR5128713	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128713/SRR5128713.sra
SRR5127792	SRR5127792	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127792/SRR5127792.sra
SRR5128447	SRR5128447	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128447/SRR5128447.sra
SRR5127712	SRR5127712	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127712/SRR5127712.sra
SRR5128942	SRR5128942	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128942/SRR5128942.sra
SRR5127406	SRR5127406	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127406/SRR5127406.sra
SRR5127564	SRR5127564	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127564/SRR5127564.sra
SRR5128766	SRR5128766	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128766/SRR5128766.sra
SRR5127596	SRR5127596	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127596/SRR5127596.sra
SRR5128670	SRR5128670	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128670/SRR5128670.sra
SRR5127438	SRR5127438	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127438/SRR5127438.sra
SRR5128833	SRR5128833	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128833/SRR5128833.sra
SRR5127818	SRR5127818	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127818/SRR5127818.sra
SRR5128862	SRR5128862	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128862/SRR5128862.sra
SRR5127498	SRR5127498	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127498/SRR5127498.sra
SRR5128878	SRR5128878	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128878/SRR5128878.sra
SRR5127497	SRR5127497	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127497/SRR5127497.sra
SRR5127524	SRR5127524	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127524/SRR5127524.sra
SRR5128875	SRR5128875	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128875/SRR5128875.sra
SRR5127538	SRR5127538	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127538/SRR5127538.sra
SRR5128717	SRR5128717	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128717/SRR5128717.sra
SRR5127586	SRR5127586	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127586/SRR5127586.sra
SRR5128414	SRR5128414	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128414/SRR5128414.sra
SRR5127768	SRR5127768	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5127768/SRR5127768.sra
SRR5128787	SRR5128787	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR512/SRR5128787/SRR5128787.sra
